id,group,Personality,has_missing
3877,Kept,Extrovert,False
3878,Kept,Extrovert,True
3879,Kept,Extrovert,True
3880,Kept,Introvert,False
3881,Kept,Extrovert,False
3882,Removed,Extrovert,False
3883,Kept,Introvert,True
3884,Kept,Extrovert,False
3885,Kept,Extrovert,False
3886,Kept,Extrovert,False
3887,Kept,Extrovert,False
3888,Kept,Extrovert,False
3889,Kept,Extrovert,True
3890,Kept,Extrovert,True
3891,Kept,Introvert,False
3892,Kept,Introvert,False
3893,Kept,Extrovert,True
3894,Removed,Introvert,False
3895,Kept,Extrovert,False
3896,Removed,Introvert,True
3897,Kept,Extrovert,True
3898,Kept,Extrovert,False
3899,Kept,Extrovert,False
3900,Kept,Extrovert,True
3901,Kept,Extrovert,False
3902,Removed,Introvert,False
3903,Kept,Extrovert,False
3904,Kept,Extrovert,False
3905,Kept,Extrovert,True
3906,Kept,Extrovert,True
3907,Kept,Extrovert,False
3908,Kept,Extrovert,False
3909,Kept,Introvert,False
3910,Removed,Extrovert,False
3911,Kept,Extrovert,False
3912,Removed,Introvert,True
3913,Kept,Extrovert,True
3914,Removed,Introvert,False
3915,Removed,Extrovert,True
3916,Kept,Extrovert,True
3917,Kept,Extrovert,False
3918,Kept,Extrovert,False
3919,Kept,Extrovert,False
3920,Kept,Extrovert,False
3921,Removed,Extrovert,False
3922,Kept,Introvert,True
3923,Kept,Extrovert,False
3924,Removed,Extrovert,True
3925,Kept,Extrovert,True
3926,Kept,Introvert,True
3927,Kept,Extrovert,False
3928,Kept,Extrovert,True
3929,Kept,Extrovert,True
3930,Kept,Extrovert,False
3931,Kept,Introvert,False
3932,Kept,Extrovert,False
3933,Kept,Extrovert,False
3934,Kept,Extrovert,True
3935,Kept,Extrovert,False
3936,Kept,Introvert,True
3937,Removed,Extrovert,False
3938,Kept,Extrovert,False
3939,Kept,Introvert,True
3940,Kept,Extrovert,False
3941,Kept,Extrovert,False
3942,Kept,Introvert,False
3943,Kept,Extrovert,False
3944,Kept,Extrovert,False
3945,Kept,Introvert,True
3946,Removed,Extrovert,True
3947,Removed,Extrovert,False
3948,Kept,Introvert,False
3949,Kept,Introvert,False
3950,Kept,Extrovert,True
3951,Kept,Extrovert,False
3952,Kept,Extrovert,True
3953,Kept,Introvert,True
3954,Kept,Extrovert,False
3955,Kept,Extrovert,False
3956,Kept,Extrovert,True
3957,Removed,Extrovert,False
3958,Kept,Extrovert,False
3959,Kept,Introvert,False
3960,Removed,Extrovert,False
3961,Kept,Extrovert,False
3962,Kept,Extrovert,False
3963,Kept,Introvert,False
3964,Kept,Extrovert,False
3965,Kept,Introvert,False
3966,Kept,Extrovert,False
3967,Removed,Introvert,False
3968,Removed,Extrovert,False
3969,Kept,Extrovert,False
3970,Kept,Introvert,False
3971,Kept,Extrovert,False
3972,Kept,Extrovert,True
3973,Kept,Extrovert,False
3974,Kept,Extrovert,False
3975,Kept,Extrovert,False
3976,Kept,Extrovert,False
3977,Kept,Extrovert,False
3978,Kept,Introvert,False
3979,Removed,Extrovert,False
3980,Kept,Extrovert,True
3981,Kept,Extrovert,True
3982,Removed,Extrovert,False
3983,Kept,Extrovert,False
3984,Kept,Introvert,True
3985,Kept,Extrovert,False
3986,Kept,Extrovert,False
3987,Kept,Extrovert,False
3988,Kept,Extrovert,True
3989,Kept,Extrovert,False
3990,Kept,Extrovert,False
3991,Removed,Introvert,True
3992,Kept,Extrovert,False
3993,Removed,Extrovert,True
3994,Kept,Extrovert,False
3995,Kept,Extrovert,False
3996,Kept,Extrovert,True
3997,Kept,Extrovert,False
3998,Kept,Extrovert,True
3999,Kept,Extrovert,False
4000,Kept,Extrovert,True
4001,Kept,Extrovert,True
4002,Kept,Extrovert,True
4003,Kept,Extrovert,False
4004,Removed,Introvert,True
4005,Kept,Extrovert,False
4006,Removed,Introvert,False
4007,Kept,Extrovert,False
4008,Kept,Introvert,False
4009,Kept,Introvert,True
4010,Kept,Extrovert,False
4011,Kept,Extrovert,False
4012,Kept,Introvert,True
4013,Kept,Extrovert,False
4014,Removed,Extrovert,False
4015,Removed,Extrovert,False
4016,Kept,Extrovert,False
4017,Kept,Extrovert,False
4018,Kept,Extrovert,True
4019,Kept,Extrovert,False
4020,Removed,Extrovert,True
4021,Kept,Introvert,True
4022,Removed,Extrovert,False
4023,Removed,Introvert,False
4024,Kept,Extrovert,False
4025,Removed,Extrovert,True
4026,Removed,Extrovert,False
4027,Removed,Introvert,True
4028,Removed,Introvert,True
4029,Kept,Extrovert,False
4030,Kept,Extrovert,False
4031,Kept,Introvert,False
4032,Kept,Extrovert,False
4033,Removed,Introvert,False
4034,Kept,Extrovert,True
4035,Kept,Extrovert,False
4036,Kept,Extrovert,False
4037,Kept,Extrovert,False
4038,Removed,Extrovert,False
4039,Kept,Extrovert,False
4040,Kept,Extrovert,False
4041,Kept,Extrovert,False
4042,Removed,Extrovert,False
4043,Kept,Extrovert,False
4044,Kept,Extrovert,False
4045,Kept,Extrovert,False
4046,Kept,Extrovert,False
4047,Kept,Extrovert,False
4048,Kept,Extrovert,False
4049,Kept,Extrovert,False
4050,Removed,Extrovert,False
4051,Kept,Extrovert,False
4052,Kept,Introvert,False
4053,Kept,Extrovert,False
4054,Kept,Extrovert,False
4055,Removed,Extrovert,True
4056,Kept,Extrovert,False
4057,Kept,Introvert,True
4058,Kept,Extrovert,False
4059,Kept,Extrovert,False
4060,Kept,Extrovert,False
4061,Kept,Introvert,False
4062,Kept,Extrovert,False
4063,Removed,Introvert,False
4064,Kept,Extrovert,False
4065,Kept,Introvert,True
4066,Removed,Extrovert,False
4067,Removed,Introvert,True
4068,Kept,Introvert,False
4069,Kept,Extrovert,False
4070,Kept,Introvert,False
4071,Kept,Extrovert,True
4072,Kept,Extrovert,False
4073,Kept,Extrovert,False
4074,Kept,Extrovert,False
4075,Kept,Extrovert,False
4076,Kept,Introvert,False
4077,Removed,Extrovert,False
4078,Kept,Extrovert,False
4079,Removed,Introvert,False
4080,Kept,Extrovert,False
4081,Kept,Introvert,False
4082,Removed,Introvert,False
4083,Removed,Introvert,False
4084,Kept,Introvert,True
4085,Kept,Extrovert,False
4086,Removed,Extrovert,True
4087,Kept,Extrovert,False
4088,Kept,Extrovert,False
4089,Kept,Extrovert,False
4090,Kept,Extrovert,False
4091,Kept,Extrovert,False
4092,Kept,Introvert,False
4093,Kept,Extrovert,False
4094,Kept,Extrovert,False
4095,Kept,Extrovert,False
4096,Kept,Extrovert,False
4097,Kept,Extrovert,False
4098,Kept,Introvert,True
4099,Kept,Extrovert,True
4100,Kept,Extrovert,False
4101,Removed,Extrovert,False
4102,Kept,Extrovert,False
4103,Kept,Extrovert,False
4104,Kept,Extrovert,False
4105,Kept,Extrovert,True
4106,Kept,Introvert,False
4107,Kept,Introvert,True
4108,Removed,Extrovert,False
4109,Kept,Extrovert,False
4110,Kept,Extrovert,False
4111,Removed,Introvert,True
4112,Removed,Extrovert,False
4113,Removed,Introvert,False
4114,Removed,Introvert,False
4115,Removed,Introvert,False
4116,Kept,Extrovert,True
4117,Removed,Extrovert,False
4118,Kept,Extrovert,False
4119,Kept,Extrovert,False
4120,Kept,Extrovert,False
4121,Kept,Extrovert,False
4122,Kept,Extrovert,False
4123,Kept,Extrovert,False
4124,Removed,Extrovert,True
4125,Kept,Extrovert,False
4126,Kept,Extrovert,False
4127,Removed,Extrovert,False
4128,Removed,Introvert,True
4129,Kept,Extrovert,False
4130,Kept,Extrovert,False
4131,Kept,Extrovert,False
4132,Kept,Introvert,True
4133,Removed,Extrovert,False
4134,Removed,Introvert,True
4135,Kept,Extrovert,False
4136,Kept,Extrovert,False
4137,Kept,Extrovert,False
4138,Kept,Extrovert,False
4139,Kept,Introvert,False
4140,Removed,Extrovert,True
4141,Kept,Extrovert,False
4142,Kept,Extrovert,False
4143,Kept,Introvert,True
4144,Kept,Extrovert,False
4145,Kept,Extrovert,True
4146,Kept,Extrovert,False
4147,Removed,Introvert,False
4148,Kept,Extrovert,False
4149,Kept,Introvert,False
4150,Kept,Extrovert,False
4151,Kept,Extrovert,False
4152,Kept,Introvert,True
4153,Kept,Extrovert,False
4154,Removed,Extrovert,True
4155,Removed,Extrovert,False
4156,Kept,Extrovert,True
4157,Removed,Extrovert,False
4158,Kept,Extrovert,True
4159,Removed,Extrovert,False
4160,Kept,Extrovert,False
4161,Removed,Extrovert,False
4162,Kept,Extrovert,False
4163,Kept,Extrovert,True
4164,Kept,Extrovert,True
4165,Kept,Extrovert,False
4166,Kept,Extrovert,False
4167,Removed,Extrovert,False
4168,Kept,Extrovert,False
4169,Kept,Introvert,False
4170,Kept,Extrovert,False
4171,Kept,Introvert,True
4172,Kept,Extrovert,False
4173,Kept,Extrovert,False
4174,Kept,Introvert,True
4175,Removed,Extrovert,False
4176,Kept,Extrovert,False
4177,Kept,Introvert,True
4178,Kept,Extrovert,True
4179,Kept,Extrovert,True
4180,Kept,Extrovert,False
4181,Removed,Extrovert,False
4182,Removed,Extrovert,False
4183,Kept,Extrovert,False
4184,Kept,Extrovert,False
4185,Removed,Extrovert,False
4186,Kept,Extrovert,True
4187,Kept,Introvert,True
4188,Kept,Extrovert,False
4189,Kept,Extrovert,False
4190,Kept,Introvert,False
4191,Kept,Extrovert,True
4192,Kept,Extrovert,False
4193,Kept,Extrovert,False
4194,Removed,Extrovert,False
4195,Kept,Extrovert,True
4196,Kept,Extrovert,True
4197,Kept,Extrovert,False
4198,Kept,Extrovert,True
4199,Kept,Extrovert,False
4200,Kept,Extrovert,True
4201,Kept,Extrovert,False
4202,Kept,Extrovert,False
4203,Kept,Extrovert,True
4204,Kept,Extrovert,False
4205,Kept,Extrovert,True
4206,Kept,Extrovert,False
4207,Kept,Extrovert,False
4208,Removed,Extrovert,False
4209,Kept,Extrovert,False
4210,Kept,Extrovert,True
4211,Kept,Extrovert,False
4212,Kept,Extrovert,False
4213,Removed,Extrovert,False
4214,Kept,Introvert,False
4215,Kept,Extrovert,False
4216,Kept,Extrovert,False
4217,Removed,Extrovert,True
4218,Removed,Extrovert,True
4219,Kept,Introvert,False
4220,Kept,Extrovert,True
4221,Kept,Introvert,True
4222,Kept,Extrovert,False
4223,Removed,Introvert,False
4224,Kept,Extrovert,False
4225,Kept,Introvert,False
4226,Removed,Introvert,True
4227,Kept,Introvert,False
4228,Kept,Extrovert,False
4229,Kept,Extrovert,True
4230,Kept,Extrovert,False
4231,Kept,Extrovert,True
4232,Kept,Extrovert,False
4233,Kept,Extrovert,False
4234,Kept,Extrovert,False
4235,Removed,Extrovert,True
4236,Kept,Extrovert,False
4237,Kept,Extrovert,False
4238,Kept,Extrovert,False
4239,Removed,Introvert,False
4240,Kept,Extrovert,True
4241,Kept,Introvert,False
4242,Kept,Extrovert,False
4243,Kept,Extrovert,True
4244,Kept,Extrovert,False
4245,Kept,Introvert,False
4246,Kept,Introvert,False
4247,Kept,Extrovert,False
4248,Removed,Extrovert,False
4249,Kept,Extrovert,False
4250,Kept,Extrovert,True
4251,Kept,Extrovert,True
4252,Removed,Extrovert,False
4253,Kept,Extrovert,True
4254,Kept,Introvert,False
4255,Kept,Extrovert,False
4256,Removed,Extrovert,True
4257,Kept,Extrovert,True
4258,Removed,Introvert,True
4259,Kept,Introvert,True
4260,Kept,Introvert,True
4261,Kept,Introvert,False
4262,Kept,Introvert,True
4263,Kept,Extrovert,False
4264,Removed,Introvert,False
4265,Kept,Extrovert,False
4266,Kept,Extrovert,False
4267,Removed,Extrovert,True
4268,Kept,Introvert,False
4269,Removed,Extrovert,False
4270,Kept,Extrovert,False
4271,Kept,Extrovert,False
4272,Kept,Extrovert,True
4273,Kept,Extrovert,True
4274,Kept,Introvert,True
4275,Kept,Extrovert,False
4276,Kept,Introvert,False
4277,Kept,Introvert,True
4278,Removed,Introvert,False
4279,Removed,Introvert,True
4280,Kept,Extrovert,False
4281,Kept,Extrovert,True
4282,Removed,Introvert,False
4283,Kept,Extrovert,False
4284,Kept,Extrovert,False
4285,Removed,Extrovert,True
4286,Removed,Introvert,False
4287,Removed,Introvert,True
4288,Kept,Introvert,True
4289,Kept,Extrovert,False
4290,Kept,Extrovert,False
4291,Kept,Extrovert,True
4292,Removed,Introvert,True
4293,Kept,Extrovert,False
4294,Kept,Extrovert,False
4295,Kept,Extrovert,False
4296,Kept,Extrovert,False
4297,Kept,Extrovert,True
4298,Removed,Introvert,False
4299,Kept,Extrovert,False
4300,Kept,Introvert,False
4301,Kept,Introvert,True
4302,Kept,Introvert,False
4303,Kept,Extrovert,False
4304,Kept,Extrovert,False
4305,Removed,Extrovert,True
4306,Kept,Extrovert,True
4307,Kept,Extrovert,False
4308,Kept,Extrovert,True
4309,Kept,Extrovert,True
4310,Kept,Introvert,True
4311,Removed,Introvert,False
4312,Kept,Extrovert,False
4313,Kept,Extrovert,False
4314,Kept,Extrovert,False
4315,Removed,Introvert,False
4316,Kept,Introvert,True
4317,Kept,Extrovert,False
4318,Kept,Extrovert,False
4319,Kept,Extrovert,True
4320,Kept,Introvert,True
4321,Kept,Extrovert,False
4322,Kept,Extrovert,False
4323,Kept,Extrovert,True
4324,Kept,Extrovert,True
4325,Kept,Extrovert,False
4326,Kept,Extrovert,False
4327,Kept,Extrovert,True
4328,Removed,Introvert,True
4329,Kept,Extrovert,False
4330,Kept,Extrovert,True
4331,Removed,Extrovert,False
4332,Kept,Extrovert,False
4333,Removed,Extrovert,True
4334,Removed,Extrovert,False
4335,Removed,Introvert,False
4336,Removed,Extrovert,True
4337,Kept,Extrovert,False
4338,Removed,Introvert,False
4339,Kept,Extrovert,True
4340,Removed,Introvert,False
4341,Kept,Extrovert,False
4342,Removed,Introvert,False
4343,Kept,Extrovert,True
4344,Removed,Extrovert,False
4345,Removed,Introvert,False
4346,Kept,Introvert,True
4347,Kept,Extrovert,False
4348,Kept,Extrovert,False
4349,Removed,Extrovert,False
4350,Kept,Introvert,False
4351,Kept,Extrovert,False
4352,Kept,Extrovert,True
4353,Kept,Extrovert,False
4354,Removed,Extrovert,False
4355,Kept,Extrovert,False
4356,Removed,Extrovert,False
4357,Kept,Extrovert,True
4358,Kept,Introvert,False
4359,Kept,Extrovert,True
4360,Removed,Introvert,False
4361,Kept,Extrovert,False
4362,Kept,Extrovert,True
4363,Kept,Extrovert,True
4364,Kept,Introvert,False
4365,Removed,Extrovert,True
4366,Kept,Extrovert,True
4367,Kept,Introvert,True
4368,Kept,Introvert,False
4369,Kept,Extrovert,False
4370,Kept,Extrovert,False
4371,Kept,Introvert,False
4372,Kept,Extrovert,True
4373,Kept,Extrovert,False
4374,Removed,Extrovert,False
4375,Removed,Extrovert,False
4376,Kept,Extrovert,True
4377,Kept,Extrovert,True
4378,Kept,Extrovert,False
4379,Kept,Extrovert,False
4380,Removed,Introvert,False
4381,Kept,Extrovert,False
4382,Kept,Extrovert,True
4383,Kept,Extrovert,False
4384,Kept,Introvert,True
4385,Removed,Introvert,True
4386,Kept,Extrovert,True
4387,Kept,Extrovert,True
4388,Kept,Extrovert,True
4389,Removed,Introvert,False
4390,Kept,Extrovert,False
4391,Kept,Extrovert,True
4392,Kept,Introvert,True
4393,Kept,Extrovert,False
4394,Kept,Introvert,True
4395,Kept,Extrovert,True
4396,Kept,Extrovert,False
4397,Removed,Introvert,True
4398,Kept,Introvert,True
4399,Kept,Extrovert,True
4400,Removed,Introvert,False
4401,Kept,Extrovert,True
4402,Kept,Extrovert,False
4403,Kept,Extrovert,False
4404,Kept,Extrovert,False
4405,Kept,Extrovert,True
4406,Kept,Extrovert,True
4407,Removed,Extrovert,False
4408,Kept,Introvert,False
4409,Kept,Extrovert,False
4410,Kept,Introvert,False
4411,Removed,Introvert,True
4412,Kept,Extrovert,False
4413,Kept,Extrovert,False
4414,Removed,Extrovert,True
4415,Kept,Extrovert,True
4416,Kept,Extrovert,True
4417,Kept,Extrovert,True
4418,Kept,Extrovert,False
4419,Removed,Extrovert,False
4420,Kept,Extrovert,False
4421,Kept,Extrovert,True
4422,Kept,Introvert,False
4423,Removed,Introvert,False
4424,Kept,Extrovert,False
4425,Kept,Extrovert,False
4426,Removed,Introvert,True
4427,Removed,Extrovert,False
4428,Kept,Extrovert,False
4429,Removed,Extrovert,True
4430,Kept,Extrovert,False
4431,Kept,Extrovert,False
4432,Kept,Extrovert,False
4433,Removed,Extrovert,True
4434,Kept,Extrovert,False
4435,Kept,Extrovert,True
4436,Kept,Extrovert,True
4437,Kept,Extrovert,False
4438,Kept,Extrovert,False
4439,Kept,Extrovert,True
4440,Kept,Extrovert,False
4441,Kept,Extrovert,False
4442,Removed,Extrovert,False
4443,Removed,Introvert,False
4444,Kept,Extrovert,False
4445,Kept,Extrovert,True
4446,Kept,Extrovert,True
4447,Kept,Extrovert,False
4448,Kept,Extrovert,False
4449,Kept,Extrovert,True
4450,Kept,Extrovert,True
4451,Kept,Extrovert,False
4452,Removed,Introvert,False
4453,Kept,Extrovert,False
4454,Kept,Extrovert,True
4455,Kept,Extrovert,False
4456,Kept,Introvert,False
4457,Kept,Extrovert,True
4458,Kept,Extrovert,False
4459,Kept,Introvert,True
4460,Removed,Introvert,True
4461,Kept,Extrovert,False
4462,Kept,Extrovert,False
4463,Removed,Introvert,False
4464,Kept,Introvert,False
4465,Kept,Extrovert,False
4466,Removed,Introvert,False
4467,Kept,Introvert,True
4468,Kept,Extrovert,True
4469,Kept,Extrovert,False
4470,Kept,Extrovert,False
4471,Removed,Extrovert,True
4472,Kept,Extrovert,False
4473,Kept,Introvert,False
4474,Kept,Extrovert,False
4475,Kept,Extrovert,True
4476,Kept,Extrovert,True
4477,Kept,Extrovert,False
4478,Kept,Extrovert,False
4479,Kept,Introvert,False
4480,Kept,Extrovert,True
4481,Kept,Extrovert,True
4482,Kept,Extrovert,False
4483,Kept,Introvert,False
4484,Kept,Extrovert,False
4485,Kept,Extrovert,True
4486,Removed,Extrovert,False
4487,Kept,Extrovert,True
4488,Kept,Extrovert,True
4489,Removed,Extrovert,False
4490,Removed,Introvert,True
4491,Removed,Extrovert,True
4492,Kept,Extrovert,False
4493,Kept,Introvert,True
4494,Kept,Extrovert,False
4495,Kept,Extrovert,False
4496,Kept,Extrovert,False
4497,Kept,Extrovert,False
4498,Removed,Introvert,True
4499,Kept,Extrovert,False
4500,Removed,Extrovert,False
4501,Kept,Extrovert,True
4502,Removed,Extrovert,False
4503,Kept,Extrovert,False
4504,Removed,Introvert,False
4505,Removed,Extrovert,False
4506,Kept,Extrovert,False
4507,Kept,Extrovert,False
4508,Kept,Extrovert,False
4509,Removed,Extrovert,False
4510,Kept,Extrovert,False
4511,Kept,Extrovert,False
4512,Kept,Extrovert,False
4513,Kept,Extrovert,False
4514,Kept,Extrovert,False
4515,Kept,Extrovert,False
4516,Removed,Extrovert,False
4517,Kept,Introvert,True
4518,Kept,Extrovert,False
4519,Removed,Introvert,False
4520,Kept,Extrovert,False
4521,Kept,Extrovert,True
4522,Removed,Introvert,False
4523,Removed,Introvert,False
4524,Kept,Introvert,True
4525,Removed,Introvert,True
4526,Removed,Extrovert,False
4527,Kept,Extrovert,False
4528,Kept,Introvert,False
4529,Kept,Extrovert,True
4530,Removed,Introvert,False
4531,Kept,Extrovert,True
4532,Kept,Extrovert,False
4533,Kept,Extrovert,False
4534,Kept,Extrovert,False
4535,Removed,Extrovert,True
4536,Kept,Extrovert,False
4537,Kept,Introvert,False
4538,Removed,Introvert,False
4539,Kept,Extrovert,False
4540,Kept,Extrovert,True
4541,Kept,Extrovert,False
4542,Removed,Introvert,True
4543,Kept,Extrovert,True
4544,Kept,Extrovert,False
4545,Kept,Introvert,False
4546,Kept,Extrovert,True
4547,Kept,Extrovert,False
4548,Removed,Introvert,False
4549,Kept,Extrovert,False
4550,Kept,Extrovert,False
4551,Kept,Extrovert,False
4552,Kept,Extrovert,False
4553,Removed,Introvert,True
4554,Kept,Extrovert,True
4555,Kept,Extrovert,False
4556,Kept,Introvert,False
4557,Kept,Introvert,True
4558,Kept,Extrovert,False
4559,Kept,Extrovert,False
4560,Kept,Extrovert,False
4561,Kept,Extrovert,False
4562,Kept,Introvert,True
4563,Kept,Extrovert,False
4564,Kept,Extrovert,False
4565,Removed,Extrovert,False
4566,Kept,Extrovert,False
4567,Kept,Extrovert,True
4568,Kept,Extrovert,True
4569,Kept,Extrovert,False
4570,Removed,Extrovert,True
4571,Kept,Extrovert,False
4572,Removed,Introvert,False
4573,Kept,Introvert,True
4574,Kept,Extrovert,False
4575,Kept,Extrovert,False
4576,Kept,Extrovert,False
4577,Kept,Extrovert,False
4578,Kept,Extrovert,False
4579,Removed,Extrovert,False
4580,Kept,Extrovert,False
4581,Kept,Extrovert,False
4582,Kept,Extrovert,False
4583,Kept,Extrovert,True
4584,Kept,Extrovert,True
4585,Removed,Introvert,False
4586,Kept,Extrovert,True
4587,Removed,Extrovert,True
4588,Kept,Extrovert,False
4589,Removed,Extrovert,False
4590,Kept,Extrovert,False
4591,Kept,Introvert,True
4592,Kept,Extrovert,True
4593,Kept,Extrovert,False
4594,Kept,Extrovert,False
4595,Kept,Extrovert,False
4596,Kept,Extrovert,True
4597,Removed,Introvert,False
4598,Removed,Introvert,False
4599,Kept,Introvert,False
4600,Removed,Introvert,False
4601,Kept,Extrovert,False
4602,Removed,Introvert,True
4603,Kept,Introvert,True
4604,Kept,Extrovert,False
4605,Kept,Extrovert,False
4606,Kept,Extrovert,False
4607,Removed,Extrovert,False
4608,Removed,Introvert,False
4609,Kept,Extrovert,False
4610,Removed,Extrovert,False
4611,Removed,Introvert,True
4612,Removed,Introvert,True
4613,Kept,Extrovert,False
4614,Kept,Extrovert,False
4615,Kept,Extrovert,False
4616,Kept,Introvert,False
4617,Kept,Extrovert,False
4618,Kept,Extrovert,False
4619,Kept,Extrovert,False
4620,Kept,Extrovert,False
4621,Kept,Extrovert,False
4622,Kept,Introvert,True
4623,Removed,Introvert,False
4624,Kept,Extrovert,True
4625,Kept,Extrovert,True
4626,Removed,Extrovert,False
4627,Kept,Extrovert,False
4628,Kept,Extrovert,False
4629,Kept,Extrovert,False
4630,Removed,Extrovert,False
