id,adv_prob,Personality
6504,0.12666666666666668,Extrovert
6505,0.01,Extrovert
6506,0.014833333333333334,Extrovert
6507,0.43550000000000005,Extrovert
6508,0.12083333333333332,Extrovert
6509,0.07666666666666666,Extrovert
6510,0.0435,Extrovert
6511,0.02,Extrovert
6512,0.1,Introvert
6513,0.018000000000000002,Extrovert
6514,0.09,Introvert
6515,0.005,Extrovert
6516,0.06,Extrovert
6517,0.005,Extrovert
6518,0.0725,Extrovert
6519,0.13,Introvert
6520,0.018666666666666668,Extrovert
6521,0.08,Introvert
6522,0.3865634920634921,Extrovert
6523,0.06333333333333332,Extrovert
6524,0.07,Extrovert
6525,0.03,Introvert
6526,0.15,Extrovert
6527,0.6762619047619047,Extrovert
6528,0.07,Introvert
6529,0.03,Extrovert
6530,0.03,Extrovert
6531,0.5453333333333333,Extrovert
6532,0.0,Extrovert
6533,0.08,Extrovert
6534,0.19,Introvert
6535,0.12833333333333333,Extrovert
6536,0.04,Extrovert
6537,0.018333333333333333,Extrovert
6538,0.044000000000000004,Extrovert
6539,0.09166666666666667,Extrovert
6540,0.018333333333333333,Extrovert
6541,0.1,Introvert
6542,0.03666666666666667,Extrovert
6543,0.02,Introvert
6544,0.011666666666666667,Extrovert
6545,0.02,Extrovert
6546,0.03,Extrovert
6547,0.045,Introvert
6548,0.09,Introvert
6549,0.265,Introvert
6550,0.024,Extrovert
6551,0.0,Extrovert
6552,0.10716666666666667,Extrovert
6553,0.040999999999999995,Extrovert
6554,0.08145238095238096,Extrovert
6555,0.08,Extrovert
6556,0.3349761904761905,Extrovert
6557,0.05866666666666667,Extrovert
6558,0.07333333333333333,Extrovert
6559,0.0,Extrovert
6560,0.14333333333333334,Extrovert
6561,0.155,Extrovert
6562,0.01,Extrovert
6563,0.3848571428571428,Extrovert
6564,0.4933333333333333,Extrovert
6565,0.2621645021645021,Extrovert
6566,0.01,Extrovert
6567,0.06,Introvert
6568,0.0215,Extrovert
6569,0.05066666666666667,Extrovert
6570,0.0,Extrovert
6571,0.105,Extrovert
6572,0.1,Introvert
6573,0.0,Extrovert
6574,0.05,Extrovert
6575,0.09683333333333334,Extrovert
6576,0.27,Introvert
6577,0.48323412698412704,Extrovert
6578,0.11933333333333332,Extrovert
6579,0.0,Extrovert
6580,0.0525,Extrovert
6581,0.006999999999999999,Extrovert
6582,0.006666666666666666,Extrovert
6583,0.049,Extrovert
6584,0.0325,Extrovert
6585,0.13,Introvert
6586,0.05333333333333333,Extrovert
6587,0.05,Introvert
6588,0.31149999999999994,Extrovert
6589,0.07,Extrovert
6590,0.13933333333333334,Extrovert
6591,0.08,Introvert
6592,0.09,Extrovert
6593,0.0125,Introvert
6594,0.05,Introvert
6595,0.07,Introvert
6596,0.43516666666666665,Extrovert
6597,0.03766666666666667,Extrovert
6598,0.5434404761904763,Extrovert
6599,0.29966666666666664,Extrovert
6600,0.01,Introvert
6601,0.15985714285714286,Extrovert
6602,0.4927142857142857,Extrovert
6603,0.11666666666666668,Extrovert
6604,0.12,Introvert
6605,0.11,Extrovert
6606,0.24345238095238092,Extrovert
6607,0.09,Extrovert
6608,0.09,Introvert
6609,0.11833333333333332,Extrovert
6610,0.30746428571428563,Extrovert
6611,0.10166666666666668,Extrovert
6612,0.20916666666666667,Extrovert
6613,0.6929642857142856,Extrovert
6614,0.0125,Extrovert
6615,0.1,Introvert
6616,0.12,Extrovert
6617,0.064,Extrovert
6618,0.5281666666666667,Extrovert
6619,0.13583333333333333,Extrovert
6620,0.27650793650793654,Extrovert
6621,0.16,Extrovert
6622,0.09,Extrovert
6623,0.166,Extrovert
6624,0.06666666666666667,Introvert
6625,0.03,Introvert
6626,0.0075,Extrovert
6627,0.07416666666666667,Extrovert
6628,0.03,Introvert
6629,0.16,Extrovert
6630,0.07,Introvert
6631,0.01,Extrovert
6632,0.08,Introvert
6633,0.13,Extrovert
6634,0.105,Introvert
6635,0.15,Introvert
6636,0.08,Introvert
6637,0.5292857142857144,Extrovert
6638,0.4148333333333334,Extrovert
6639,0.02,Introvert
6640,0.14183333333333334,Extrovert
6641,0.35757142857142865,Extrovert
6642,0.40276190476190477,Extrovert
6643,0.05,Extrovert
6644,0.01,Extrovert
6645,0.11,Introvert
6646,0.1,Introvert
6647,0.01,Extrovert
6648,0.13,Introvert
6649,0.14,Introvert
6650,0.18,Extrovert
6651,0.3597380952380953,Extrovert
6652,0.09,Extrovert
6653,0.09683333333333334,Extrovert
6654,0.056333333333333326,Extrovert
6655,0.0425,Extrovert
6656,0.21416666666666664,Extrovert
6657,0.03,Extrovert
6658,0.06666666666666667,Extrovert
6659,0.15,Introvert
6660,0.124,Extrovert
6661,0.47583333333333333,Introvert
6662,0.16,Introvert
6663,0.1,Introvert
6664,0.08,Introvert
6665,0.14,Extrovert
6666,0.12,Introvert
6667,0.07,Introvert
6668,0.13,Extrovert
6669,0.01,Extrovert
6670,0.0595952380952381,Introvert
6671,0.17916666666666664,Extrovert
6672,0.13,Extrovert
6673,0.11,Introvert
6674,0.021666666666666664,Extrovert
6675,0.16316666666666665,Extrovert
6676,0.17,Introvert
6677,0.456,Extrovert
6678,0.2941190476190476,Extrovert
6679,0.14,Introvert
6680,0.33831746031746024,Extrovert
6681,0.0075,Extrovert
6682,0.09,Introvert
6683,0.3716746031746031,Extrovert
6684,0.4058571428571429,Extrovert
6685,0.03,Introvert
6686,0.0225,Extrovert
6687,0.1383333333333333,Extrovert
6688,0.13,Introvert
6689,0.06066666666666667,Extrovert
6690,0.14,Introvert
6691,0.06752380952380953,Extrovert
6692,0.062,Extrovert
6693,0.04083333333333334,Extrovert
6694,0.02,Extrovert
6695,0.15,Introvert
6696,0.35,Introvert
6697,0.14583333333333331,Extrovert
6698,0.16,Introvert
6699,0.07,Extrovert
6700,0.02333333333333333,Extrovert
6701,0.07,Introvert
6702,0.29450000000000004,Extrovert
6703,0.10500000000000002,Extrovert
6704,0.02083333333333333,Extrovert
6705,0.07333333333333333,Extrovert
6706,0.07666666666666667,Extrovert
6707,0.0,Extrovert
6708,0.03,Introvert
6709,0.4083333333333334,Extrovert
6710,0.05845238095238096,Extrovert
6711,0.07,Introvert
6712,0.09,Introvert
6713,0.125,Extrovert
6714,0.01,Introvert
6715,0.6663095238095237,Extrovert
6716,0.04,Introvert
6717,0.08,Introvert
6718,0.08,Extrovert
6719,0.071,Extrovert
6720,0.04,Introvert
6721,0.016,Extrovert
6722,0.04,Extrovert
6723,0.05,Extrovert
6724,0.06,Extrovert
6725,0.0125,Extrovert
6726,0.29244047619047614,Extrovert
6727,0.12533333333333332,Extrovert
6728,0.05,Extrovert
6729,0.4383095238095238,Extrovert
6730,0.07533333333333334,Extrovert
6731,0.08440476190476191,Extrovert
6732,0.04,Extrovert
6733,0.04971428571428572,Extrovert
6734,0.06166666666666666,Extrovert
6735,0.3207378177378176,Extrovert
6736,0.0,Extrovert
6737,0.005,Extrovert
6738,0.07,Introvert
6739,0.04666666666666666,Extrovert
6740,0.04,Extrovert
6741,0.086,Introvert
6742,0.069,Extrovert
6743,0.06,Introvert
6744,0.10800000000000001,Extrovert
6745,0.16,Extrovert
6746,0.0075,Extrovert
6747,0.13,Extrovert
6748,0.11,Introvert
6749,0.029166666666666664,Extrovert
6750,0.05916666666666667,Extrovert
6751,0.05,Introvert
6752,0.03333333333333333,Extrovert
6753,0.11,Introvert
6754,0.13,Introvert
6755,0.03,Extrovert
6756,0.02795238095238095,Extrovert
6757,0.15416666666666667,Extrovert
6758,0.22428571428571428,Extrovert
6759,0.03,Extrovert
6760,0.03916666666666666,Extrovert
6761,0.0,Extrovert
6762,0.22649999999999998,Introvert
6763,0.2,Introvert
6764,0.2,Introvert
6765,0.02,Extrovert
6766,0.13416666666666668,Extrovert
6767,0.015,Extrovert
6768,0.1,Extrovert
6769,0.055,Extrovert
6770,0.21,Introvert
6771,0.31652380952380943,Extrovert
6772,0.06333333333333332,Extrovert
6773,0.13214285714285715,Extrovert
6774,0.03946969696969697,Extrovert
6775,0.06,Extrovert
6776,0.0,Extrovert
6777,0.0,Extrovert
6778,0.16,Introvert
6779,0.12,Introvert
6780,0.3792380952380953,Extrovert
6781,0.09,Introvert
6782,0.13,Extrovert
6783,0.3001904761904761,Extrovert
6784,0.21,Introvert
6785,0.1275,Extrovert
6786,0.07,Introvert
6787,0.04,Introvert
6788,0.05433333333333334,Extrovert
6789,0.006666666666666666,Extrovert
6790,0.25845238095238093,Extrovert
6791,0.29,Introvert
6792,0.08100000000000002,Extrovert
6793,0.0,Extrovert
6794,0.07400000000000001,Extrovert
6795,0.12,Introvert
6796,0.12,Introvert
6797,0.1,Introvert
6798,0.01,Extrovert
6799,0.3110952380952381,Extrovert
6800,0.08,Introvert
6801,0.071,Extrovert
6802,0.07,Extrovert
6803,0.085,Extrovert
6804,0.0,Extrovert
6805,0.06,Extrovert
6806,0.05,Introvert
6807,0.04,Extrovert
6808,0.09,Extrovert
6809,0.2973690476190475,Extrovert
6810,0.07,Introvert
6811,0.3607301587301587,Extrovert
6812,0.07,Extrovert
6813,0.085,Extrovert
6814,0.332547619047619,Extrovert
6815,0.09166666666666666,Extrovert
6816,0.17,Extrovert
6817,0.09333333333333332,Extrovert
6818,0.003333333333333333,Extrovert
6819,0.11,Introvert
6820,0.049333333333333326,Extrovert
6821,0.04333333333333333,Extrovert
6822,0.08,Introvert
6823,0.46231601731601735,Extrovert
6824,0.035,Extrovert
6825,0.01,Extrovert
6826,0.1065,Extrovert
6827,0.01,Extrovert
6828,0.07383333333333333,Extrovert
6829,0.13,Introvert
6830,0.02,Introvert
6831,0.05166666666666666,Extrovert
6832,0.1425,Extrovert
6833,0.3197857142857143,Extrovert
6834,0.5046190476190477,Extrovert
6835,0.4581666666666666,Extrovert
6836,0.005,Extrovert
6837,0.11,Extrovert
6838,0.06,Extrovert
6839,0.05666666666666667,Extrovert
6840,0.13,Introvert
6841,0.1,Introvert
6842,0.20845670995670992,Extrovert
6843,0.06,Introvert
6844,0.11,Introvert
6845,0.4409166666666667,Extrovert
6846,0.17833333333333332,Extrovert
6847,0.05,Introvert
6848,0.155,Introvert
6849,0.040523809523809524,Extrovert
6850,0.07,Extrovert
6851,0.0125,Extrovert
6852,0.105,Extrovert
6853,0.3013730158730158,Extrovert
6854,0.04,Introvert
6855,0.08,Extrovert
6856,0.0,Extrovert
6857,0.01,Extrovert
6858,0.17,Introvert
6859,0.014166666666666668,Extrovert
6860,0.12,Extrovert
6861,0.0,Extrovert
6862,0.06,Introvert
6863,0.34233333333333343,Extrovert
6864,0.03780952380952382,Extrovert
6865,0.08,Introvert
6866,0.07178571428571429,Extrovert
6867,0.3476309523809524,Extrovert
6868,0.22,Extrovert
6869,0.04166666666666666,Extrovert
6870,0.4996666666666666,Extrovert
6871,0.0,Extrovert
6872,0.09666666666666668,Extrovert
6873,0.03,Extrovert
6874,0.05333333333333333,Extrovert
6875,0.1,Extrovert
6876,0.3170158730158731,Extrovert
6877,0.066,Extrovert
6878,0.3683571428571428,Extrovert
6879,0.03,Introvert
6880,0.20379365079365075,Extrovert
6881,0.28,Introvert
6882,0.1,Introvert
6883,0.0,Extrovert
6884,0.01,Extrovert
6885,0.02,Introvert
6886,0.14416666666666667,Extrovert
6887,0.4006958874458874,Extrovert
6888,0.04,Extrovert
6889,0.19,Introvert
6890,0.09333333333333334,Extrovert
6891,0.02738095238095238,Extrovert
6892,0.16,Introvert
6893,0.27,Introvert
6894,0.0325,Extrovert
6895,0.024,Extrovert
6896,0.05,Extrovert
6897,0.4748809523809523,Extrovert
6898,0.2,Introvert
6899,0.08583333333333332,Extrovert
6900,0.01,Extrovert
6901,0.383047619047619,Extrovert
6902,0.08,Extrovert
6903,0.06,Extrovert
6904,0.056666666666666664,Extrovert
6905,0.2891666666666666,Extrovert
6906,0.05,Introvert
6907,0.19,Introvert
6908,0.03,Introvert
6909,0.01,Extrovert
6910,0.008,Extrovert
6911,0.018333333333333333,Extrovert
6912,0.12,Extrovert
6913,0.09,Extrovert
6914,0.07,Introvert
6915,0.30416666666666653,Extrovert
6916,0.06,Extrovert
6917,0.04,Extrovert
6918,0.08,Introvert
6919,0.06833333333333333,Extrovert
6920,0.16,Introvert
6921,0.6527857142857143,Extrovert
6922,0.04,Introvert
6923,0.11,Introvert
6924,0.11,Introvert
6925,0.027000000000000003,Extrovert
6926,0.6621428571428569,Extrovert
6927,0.13,Introvert
6928,0.04,Extrovert
6929,0.17,Extrovert
6930,0.11,Introvert
6931,0.05,Extrovert
6932,0.16,Introvert
6933,0.03,Extrovert
6934,0.13,Introvert
6935,0.008333333333333333,Extrovert
6936,0.014166666666666666,Extrovert
6937,0.0,Extrovert
6938,0.05,Extrovert
6939,0.40644841269841264,Extrovert
6940,0.02,Extrovert
6941,0.12042857142857144,Extrovert
6942,0.06166666666666666,Extrovert
6943,0.06,Introvert
6944,0.06,Introvert
6945,0.03,Extrovert
6946,0.42550000000000004,Extrovert
6947,0.2,Extrovert
6948,0.483,Extrovert
6949,0.01,Extrovert
6950,0.1225,Extrovert
6951,0.13,Extrovert
6952,0.2016630591630591,Extrovert
6953,0.09,Introvert
6954,0.5015,Extrovert
6955,0.059,Extrovert
6956,0.02,Introvert
6957,0.01,Extrovert
6958,0.19216666666666668,Extrovert
6959,0.39699999999999996,Extrovert
6960,0.09,Extrovert
6961,0.11,Extrovert
6962,0.13,Extrovert
6963,0.04,Introvert
6964,0.14,Introvert
6965,0.23,Introvert
6966,0.3245,Extrovert
6967,0.028999999999999998,Extrovert
6968,0.026166666666666668,Extrovert
6969,0.14,Introvert
6970,0.04866666666666667,Extrovert
6971,0.08166666666666667,Introvert
6972,0.035,Extrovert
6973,0.07,Extrovert
6974,0.11,Introvert
6975,0.09,Introvert
6976,0.04,Introvert
6977,0.04,Extrovert
6978,0.32416666666666666,Extrovert
6979,0.125,Extrovert
6980,0.09,Introvert
6981,0.44366666666666665,Extrovert
6982,0.42883333333333323,Extrovert
6983,0.004285714285714285,Extrovert
6984,0.08,Extrovert
6985,0.025,Extrovert
6986,0.1075,Introvert
6987,0.03,Extrovert
6988,0.058499999999999996,Extrovert
6989,0.03571428571428571,Extrovert
6990,0.11,Introvert
6991,0.7761904761904759,Extrovert
6992,0.1,Extrovert
6993,0.02,Introvert
6994,0.19,Extrovert
6995,0.03666666666666667,Extrovert
6996,0.0,Extrovert
6997,0.015,Introvert
6998,0.0,Extrovert
6999,0.3279246031746032,Extrovert
7000,0.2454404761904761,Extrovert
7001,0.13,Introvert
7002,0.11,Introvert
7003,0.02,Extrovert
7004,0.1,Introvert
7005,0.03933333333333333,Extrovert
7006,0.16,Introvert
7007,0.15166666666666667,Extrovert
7008,0.09,Extrovert
7009,0.04,Extrovert
7010,0.09,Introvert
7011,0.03,Extrovert
7012,0.0,Extrovert
7013,0.01,Introvert
7014,0.03,Introvert
7015,0.19381457431457427,Extrovert
7016,0.05,Extrovert
7017,0.07,Extrovert
7018,0.1,Extrovert
7019,0.011666666666666665,Extrovert
7020,0.02,Introvert
7021,0.055,Extrovert
7022,0.02,Introvert
7023,0.13,Introvert
7024,0.09,Introvert
7025,0.19,Introvert
7026,0.026666666666666665,Extrovert
7027,0.06666666666666667,Extrovert
7028,0.04583333333333333,Extrovert
7029,0.2741190476190476,Extrovert
7030,0.04,Extrovert
7031,0.20994047619047618,Extrovert
7032,0.3390595238095237,Extrovert
7033,0.05216666666666667,Extrovert
7034,0.08,Introvert
7035,0.0575,Extrovert
7036,0.02,Introvert
7037,0.14,Introvert
7038,0.03,Extrovert
7039,0.09,Introvert
7040,0.011000000000000001,Extrovert
7041,0.1,Introvert
7042,0.05666666666666667,Introvert
7043,0.06,Introvert
7044,0.04,Introvert
7045,0.03,Introvert
7046,0.01,Introvert
7047,0.18,Extrovert
7048,0.44999999999999984,Extrovert
7049,0.11083333333333333,Extrovert
7050,0.051,Extrovert
7051,0.06333333333333334,Extrovert
7052,0.005833333333333333,Extrovert
7053,0.07880952380952382,Extrovert
7054,0.14,Introvert
7055,0.0375,Extrovert
7056,0.05,Extrovert
7057,0.14,Introvert
7058,0.025,Extrovert
7059,0.5067142857142856,Extrovert
7060,0.11,Introvert
7061,0.18,Introvert
7062,0.04,Introvert
7063,0.0125,Extrovert
7064,0.3156190476190475,Extrovert
7065,0.054000000000000006,Extrovert
7066,0.0,Extrovert
7067,0.18,Introvert
7068,0.13,Introvert
7069,0.45683333333333337,Extrovert
7070,0.04666666666666667,Extrovert
7071,0.027095238095238096,Extrovert
7072,0.09,Introvert
7073,0.09,Extrovert
7074,0.34024999999999994,Extrovert
7075,0.06,Extrovert
7076,0.0225,Extrovert
7077,0.0,Extrovert
7078,0.13,Extrovert
7079,0.04,Introvert
7080,0.07083333333333333,Extrovert
7081,0.05,Introvert
7082,0.0425,Extrovert
7083,0.065,Extrovert
7084,0.1,Extrovert
7085,0.08,Introvert
7086,0.08,Extrovert
7087,0.05,Introvert
7088,0.13,Extrovert
7089,0.49933333333333335,Extrovert
7090,0.1,Introvert
7091,0.092,Extrovert
7092,0.0325,Extrovert
7093,0.12,Introvert
7094,0.29139682539682527,Extrovert
7095,0.4335833333333333,Introvert
7096,0.5148333333333334,Extrovert
7097,0.0,Extrovert
7098,0.037333333333333336,Extrovert
7099,0.18,Extrovert
7100,0.11,Introvert
7101,0.16,Introvert
7102,0.24714285714285716,Extrovert
7103,0.05,Introvert
7104,0.13,Extrovert
7105,0.05,Introvert
7106,0.02,Extrovert
7107,0.09,Extrovert
7108,0.04,Extrovert
7109,0.4640952380952381,Extrovert
7110,0.15,Extrovert
7111,0.055999999999999994,Extrovert
7112,0.1425,Extrovert
7113,0.664047619047619,Extrovert
7114,0.23,Introvert
7115,0.03702380952380952,Extrovert
7116,0.0,Extrovert
7117,0.02,Extrovert
7118,0.4985,Extrovert
7119,0.26,Introvert
7120,0.47466666666666674,Extrovert
7121,0.018333333333333333,Extrovert
7122,0.17,Extrovert
7123,0.42816666666666664,Extrovert
7124,0.05,Introvert
7125,0.3452193362193362,Extrovert
7126,0.017333333333333333,Extrovert
7127,0.09,Introvert
7128,0.09,Extrovert
7129,0.12,Extrovert
7130,0.11,Extrovert
7131,0.03404761904761905,Extrovert
7132,0.05,Introvert
7133,0.1,Extrovert
7134,0.068,Extrovert
7135,0.22333333333333333,Introvert
7136,0.13,Introvert
7137,0.12,Introvert
7138,0.0025,Extrovert
7139,0.22266666666666665,Extrovert
7140,0.32057142857142856,Extrovert
7141,0.03,Introvert
7142,0.4109484126984127,Extrovert
7143,0.1,Extrovert
7144,0.15,Extrovert
7145,0.13,Introvert
7146,0.0375,Extrovert
7147,0.02,Extrovert
7148,0.3058373015873015,Extrovert
7149,0.20186904761904753,Extrovert
7150,0.02,Introvert
7151,0.0,Extrovert
7152,0.04666666666666666,Introvert
7153,0.32888095238095233,Extrovert
7154,0.01,Extrovert
7155,0.15,Extrovert
7156,0.11416666666666667,Extrovert
7157,0.06,Extrovert
7158,0.0,Extrovert
7159,0.15221031746031743,Extrovert
7160,0.08,Extrovert
7161,0.13,Introvert
7162,0.006666666666666666,Extrovert
7163,0.035,Extrovert
7164,0.08,Introvert
7165,0.31424999999999986,Extrovert
7166,0.013333333333333332,Extrovert
7167,0.07333333333333333,Extrovert
7168,0.05249999999999999,Extrovert
7169,0.5052777777777777,Extrovert
7170,0.0405,Extrovert
7171,0.03666666666666667,Extrovert
7172,0.07,Introvert
7173,0.18416666666666665,Extrovert
7174,0.11,Introvert
7175,0.04,Extrovert
7176,0.155,Extrovert
7177,0.029999999999999995,Extrovert
7178,0.18666666666666665,Extrovert
7179,0.02,Introvert
7180,0.03,Extrovert
7181,0.44557142857142856,Extrovert
7182,0.04,Introvert
7183,0.06766666666666665,Introvert
7184,0.05878571428571428,Extrovert
7185,0.3058373015873015,Extrovert
7186,0.0,Extrovert
7187,0.07,Extrovert
7188,0.47852380952380946,Extrovert
7189,0.43383333333333324,Extrovert
7190,0.01,Extrovert
7191,0.006999999999999999,Extrovert
7192,0.14,Introvert
7193,0.17,Extrovert
7194,0.14,Extrovert
7195,0.02,Extrovert
7196,0.08,Extrovert
7197,0.11,Introvert
7198,0.16,Introvert
7199,0.11,Extrovert
7200,0.05,Extrovert
7201,0.10583333333333333,Extrovert
7202,0.03,Extrovert
7203,0.04,Extrovert
7204,0.05833333333333333,Extrovert
7205,0.002,Extrovert
7206,0.23405952380952375,Extrovert
7207,0.13666666666666666,Extrovert
7208,0.07,Introvert
7209,0.01,Extrovert
7210,0.13,Extrovert
7211,0.021,Extrovert
7212,0.08,Extrovert
7213,0.11833333333333332,Extrovert
7214,0.05,Extrovert
7215,0.01,Introvert
7216,0.05,Extrovert
7217,0.03,Extrovert
7218,0.1,Introvert
7219,0.09,Introvert
7220,0.1,Introvert
7221,0.10216666666666667,Extrovert
7222,0.01,Extrovert
7223,0.14,Extrovert
7224,0.17,Extrovert
7225,0.04666666666666667,Extrovert
7226,0.06366666666666668,Extrovert
7227,0.5068809523809524,Extrovert
7228,0.12,Introvert
7229,0.06733333333333333,Extrovert
7230,0.11,Introvert
7231,0.004,Extrovert
7232,0.02,Introvert
7233,0.06333333333333332,Extrovert
7234,0.13,Extrovert
7235,0.019285714285714285,Extrovert
7236,0.07,Extrovert
7237,0.24,Introvert
7238,0.2542499999999999,Extrovert
7239,0.4701190476190476,Introvert
7240,0.08285714285714287,Extrovert
7241,0.11,Introvert
7242,0.20744444444444446,Extrovert
7243,0.08,Extrovert
7244,0.007833333333333333,Extrovert
7245,0.002,Extrovert
7246,0.044000000000000004,Extrovert
7247,0.0775,Extrovert
7248,0.02,Extrovert
7249,0.39349999999999996,Extrovert
7250,0.13666666666666666,Extrovert
7251,0.04,Introvert
7252,0.14145238095238097,Extrovert
7253,0.1025,Extrovert
7254,0.12166666666666666,Extrovert
7255,0.04,Introvert
7256,0.12666666666666665,Introvert
7257,0.01,Extrovert
7258,0.07,Extrovert
7259,0.08333333333333334,Extrovert
7260,0.1218015873015873,Extrovert
7261,0.19,Extrovert
7262,0.30361904761904746,Extrovert
7263,0.4672142857142856,Extrovert
7264,0.09,Introvert
7265,0.16,Introvert
7266,0.0,Extrovert
7267,0.06,Introvert
7268,0.01,Introvert
7269,0.23,Introvert
7270,0.096,Extrovert
7271,0.04,Extrovert
7272,0.46849999999999986,Extrovert
7273,0.1325,Extrovert
7274,0.15,Extrovert
7275,0.0025,Extrovert
7276,0.11,Extrovert
7277,0.07,Introvert
7278,0.05,Extrovert
7279,0.04,Introvert
7280,0.06,Extrovert
7281,0.02928571428571429,Extrovert
7282,0.07,Introvert
7283,0.05166666666666666,Extrovert
7284,0.0125,Extrovert
7285,0.06,Extrovert
7286,0.20708333333333337,Extrovert
7287,0.15,Extrovert
7288,0.07833333333333332,Extrovert
7289,0.049166666666666664,Extrovert
7290,0.14333333333333334,Extrovert
7291,0.0475,Extrovert
7292,0.205,Extrovert
7293,0.03,Extrovert
7294,0.06,Introvert
7295,0.057,Extrovert
7296,0.165,Extrovert
7297,0.06,Extrovert
7298,0.1275,Extrovert
7299,0.05,Extrovert
7300,0.2,Introvert
7301,0.01,Introvert
7302,0.14,Introvert
7303,0.1,Introvert
7304,0.01,Extrovert
7305,0.01,Introvert
7306,0.09,Introvert
