id,prediction,extrovert_proba,uncertainty
20753,Introvert,0.0,0.0
20754,Introvert,0.0,0.0
20755,Introvert,0.0,0.0
20756,Introvert,0.0033333334,0.0066666603
20757,Extrovert,0.99666584,0.0066683292
20758,Introvert,0.0,0.0
20759,Introvert,0.0,0.0
20760,Introvert,0.0,0.0
20761,Extrovert,0.9599992,0.08000159
20762,Introvert,0.0,0.0
20763,Introvert,0.01,0.01999998
20764,Introvert,0.0033333334,0.0066666603
20765,Introvert,0.07666666,0.1533333
20766,Extrovert,0.9799992,0.04000163
20767,Introvert,0.006666667,0.013333321
20768,Introvert,0.0,0.0
20769,Extrovert,0.99999917,1.66893e-06
20770,Introvert,0.06333334,0.12666667
20771,Introvert,0.0,0.0
20772,Introvert,0.0,0.0
20773,Introvert,0.0,0.0
20774,Introvert,0.02666667,0.053333342
20775,Introvert,0.0,0.0
20776,Introvert,0.1033333,0.20666659
20777,Extrovert,0.9899992,0.02000165
20778,Introvert,0.0,0.0
20779,Extrovert,0.99999917,1.66893e-06
20780,Introvert,0.0,0.0
20781,Introvert,0.0,0.0
20782,Introvert,0.02666667,0.053333342
20783,Extrovert,0.99999917,1.66893e-06
20784,Introvert,0.0,0.0
20785,Introvert,0.0,0.0
20786,Introvert,0.0033333334,0.0066666603
20787,Introvert,0.0,0.0
20788,Introvert,0.0,0.0
20789,Extrovert,0.99999917,1.66893e-06
20790,Extrovert,0.9899992,0.02000165
20791,Introvert,0.0,0.0
20792,Introvert,0.0,0.0
20793,Extrovert,0.9933325,0.01333499
20794,Introvert,0.0033333334,0.0066666603
20795,Introvert,0.0,0.0
20796,Extrovert,0.9399992,0.120001554
20797,Introvert,0.0,0.0
20798,Introvert,0.0,0.0
20799,Introvert,0.0033333334,0.0066666603
20800,Extrovert,0.99999917,1.66893e-06
20801,Introvert,0.0,0.0
20802,Introvert,0.0,0.0
20803,Introvert,0.0,0.0
20804,Introvert,0.006666667,0.013333321
20805,Introvert,0.006666667,0.013333321
20806,Introvert,0.013333334,0.026666641
20807,Introvert,0.08333332,0.16666663
20808,Introvert,0.0,0.0
20809,Introvert,0.0,0.0
20810,Introvert,0.0,0.0
20811,Introvert,0.0,0.0
20812,Introvert,0.013333334,0.026666641
20813,Extrovert,0.9933325,0.01333499
20814,Introvert,0.0,0.0
20815,Introvert,0.0,0.0
20816,Extrovert,0.99666584,0.0066683292
20817,Introvert,0.0033333334,0.0066666603
20818,Extrovert,0.99999917,1.66893e-06
20819,Introvert,0.0,0.0
20820,Introvert,0.013333334,0.026666641
20821,Introvert,0.0033333334,0.0066666603
20822,Introvert,0.0033333334,0.0066666603
20823,Introvert,0.0033333334,0.0066666603
20824,Introvert,0.0,0.0
20825,Introvert,0.0,0.0
20826,Extrovert,0.9833325,0.03333497
20827,Extrovert,0.99999917,1.66893e-06
20828,Introvert,0.0,0.0
20829,Introvert,0.0,0.0
20830,Introvert,0.0,0.0
20831,Extrovert,0.9899992,0.02000165
20832,Introvert,0.0,0.0
20833,Introvert,0.0,0.0
20834,Introvert,0.040000003,0.07999998
20835,Introvert,0.01,0.01999998
20836,Introvert,0.0,0.0
20837,Extrovert,0.99999917,1.66893e-06
20838,Introvert,0.0033333334,0.0066666603
20839,Introvert,0.0,0.0
20840,Introvert,0.0,0.0
20841,Introvert,0.0033333334,0.0066666603
20842,Extrovert,0.99666584,0.0066683292
20843,Extrovert,0.99999917,1.66893e-06
20844,Introvert,0.18666656,0.3733331
20845,Introvert,0.0,0.0
20846,Introvert,0.0,0.0
20847,Introvert,0.013333334,0.026666641
20848,Introvert,0.09666664,0.19333327
20849,Extrovert,0.99999917,1.66893e-06
20850,Introvert,0.0,0.0
20851,Introvert,0.0,0.0
20852,Introvert,0.0,0.0
20853,Introvert,0.0,0.0
20854,Introvert,0.0,0.0
20855,Extrovert,0.99999917,1.66893e-06
20856,Extrovert,0.9933325,0.01333499
20857,Introvert,0.0,0.0
20858,Introvert,0.0,0.0
20859,Introvert,0.0,0.0
20860,Introvert,0.0,0.0
20861,Extrovert,0.99999917,1.66893e-06
20862,Introvert,0.013333334,0.026666641
20863,Extrovert,0.99999917,1.66893e-06
20864,Introvert,0.0,0.0
20865,Introvert,0.0,0.0
20866,Extrovert,0.99999917,1.66893e-06
20867,Introvert,0.0,0.0
20868,Extrovert,0.99999917,1.66893e-06
20869,Introvert,0.09333331,0.18666661
20870,Introvert,0.0,0.0
20871,Extrovert,0.9899992,0.02000165
20872,Extrovert,0.99999917,1.66893e-06
20873,Introvert,0.0,0.0
20874,Introvert,0.0033333334,0.0066666603
20875,Introvert,0.0,0.0
20876,Introvert,0.08333332,0.16666663
20877,Introvert,0.0033333334,0.0066666603
20878,Introvert,0.0,0.0
20879,Introvert,0.033333335,0.06666666
20880,Introvert,0.0,0.0
20881,Extrovert,0.9933325,0.01333499
20882,Introvert,0.0,0.0
20883,Introvert,0.0,0.0
20884,Extrovert,0.99999917,1.66893e-06
20885,Introvert,0.0,0.0
20886,Introvert,0.02666667,0.053333342
20887,Introvert,0.0,0.0
20888,Introvert,0.01,0.01999998
20889,Introvert,0.0033333334,0.0066666603
20890,Introvert,0.0,0.0
20891,Introvert,0.0,0.0
20892,Introvert,0.0,0.0
20893,Introvert,0.0,0.0
20894,Introvert,0.0,0.0
20895,Introvert,0.0,0.0
20896,Introvert,0.0,0.0
20897,Introvert,0.0,0.0
20898,Extrovert,0.99666584,0.0066683292
20899,Introvert,0.0,0.0
20900,Introvert,0.0,0.0
20901,Introvert,0.0,0.0
20902,Introvert,0.0,0.0
20903,Introvert,0.0033333334,0.0066666603
20904,Introvert,0.0,0.0
20905,Extrovert,0.9066659,0.18666816
20906,Introvert,0.0,0.0
20907,Introvert,0.006666667,0.013333321
20908,Extrovert,0.99666584,0.0066683292
20909,Introvert,0.0,0.0
20910,Introvert,0.0,0.0
20911,Introvert,0.0,0.0
20912,Introvert,0.040000003,0.07999998
20913,Introvert,0.0,0.0
20914,Introvert,0.0,0.0
20915,Introvert,0.016666668,0.03333336
20916,Extrovert,0.9933325,0.01333499
20917,Extrovert,0.99999917,1.66893e-06
20918,Introvert,0.0,0.0
20919,Introvert,0.0,0.0
20920,Introvert,0.26999983,0.53999966
20921,Introvert,0.0,0.0
20922,Extrovert,0.99999917,1.66893e-06
20923,Introvert,0.0,0.0
20924,Extrovert,0.99666584,0.0066683292
20925,Extrovert,0.99999917,1.66893e-06
20926,Introvert,0.013333334,0.026666641
20927,Introvert,0.04666667,0.09333336
20928,Extrovert,0.9933325,0.01333499
20929,Introvert,0.0033333334,0.0066666603
20930,Introvert,0.0,0.0
20931,Introvert,0.0,0.0
20932,Extrovert,0.98666584,0.02666831
20933,Introvert,0.0,0.0
20934,Introvert,0.32999977,0.65999955
20935,Introvert,0.0,0.0
20936,Introvert,0.0,0.0
20937,Introvert,0.0,0.0
20938,Introvert,0.016666668,0.03333336
20939,Introvert,0.0,0.0
20940,Introvert,0.0,0.0
20941,Extrovert,0.99999917,1.66893e-06
20942,Introvert,0.0033333334,0.0066666603
20943,Introvert,0.0,0.0
20944,Introvert,0.0,0.0
20945,Introvert,0.0,0.0
20946,Extrovert,0.9933325,0.01333499
20947,Introvert,0.0,0.0
20948,Extrovert,0.99666584,0.0066683292
20949,Introvert,0.006666667,0.013333321
20950,Introvert,0.0,0.0
20951,Introvert,0.0,0.0
20952,Introvert,0.030000003,0.060000002
20953,Introvert,0.016666668,0.03333336
20954,Introvert,0.0,0.0
20955,Introvert,0.0,0.0
20956,Introvert,0.0033333334,0.0066666603
20957,Introvert,0.0,0.0
20958,Introvert,0.03666667,0.07333332
20959,Introvert,0.0,0.0
20960,Introvert,0.0,0.0
20961,Introvert,0.0,0.0
20962,Extrovert,0.9566659,0.08666825
20963,Introvert,0.0033333334,0.0066666603
20964,Introvert,0.0033333334,0.0066666603
20965,Introvert,0.013333334,0.026666641
20966,Introvert,0.006666667,0.013333321
20967,Introvert,0.0,0.0
20968,Introvert,0.0033333334,0.0066666603
20969,Introvert,0.0,0.0
20970,Extrovert,0.99999917,1.66893e-06
20971,Extrovert,0.99999917,1.66893e-06
20972,Introvert,0.0,0.0
20973,Extrovert,0.99999917,1.66893e-06
20974,Introvert,0.0,0.0
20975,Introvert,0.0,0.0
20976,Introvert,0.0,0.0
20977,Introvert,0.0,0.0
20978,Introvert,0.0,0.0
20979,Introvert,0.0,0.0
20980,Introvert,0.0,0.0
20981,Introvert,0.0,0.0
20982,Introvert,0.0,0.0
20983,Extrovert,0.9899992,0.02000165
20984,Extrovert,0.99999917,1.66893e-06
20985,Extrovert,0.8933326,0.2133348
20986,Extrovert,0.99999917,1.66893e-06
20987,Introvert,0.0,0.0
20988,Introvert,0.006666667,0.013333321
20989,Introvert,0.0,0.0
20990,Introvert,0.0,0.0
20991,Introvert,0.0,0.0
20992,Extrovert,0.9899992,0.02000165
20993,Introvert,0.0033333334,0.0066666603
20994,Extrovert,0.99999917,1.66893e-06
20995,Extrovert,0.9899992,0.02000165
20996,Introvert,0.0,0.0
20997,Introvert,0.0,0.0
20998,Extrovert,0.99999917,1.66893e-06
20999,Extrovert,0.9933325,0.01333499
21000,Introvert,0.0,0.0
21001,Introvert,0.0,0.0
21002,Introvert,0.0,0.0
21003,Extrovert,0.99999917,1.66893e-06
21004,Introvert,0.0,0.0
21005,Introvert,0.0,0.0
21006,Extrovert,0.99666584,0.0066683292
21007,Introvert,0.0,0.0
21008,Introvert,0.08666665,0.17333329
21009,Introvert,0.006666667,0.013333321
21010,Introvert,0.006666667,0.013333321
21011,Introvert,0.0,0.0
21012,Extrovert,0.9833325,0.03333497
21013,Introvert,0.0033333334,0.0066666603
21014,Introvert,0.01,0.01999998
21015,Extrovert,0.99999917,1.66893e-06
21016,Introvert,0.0,0.0
21017,Introvert,0.0,0.0
21018,Extrovert,0.9899992,0.02000165
21019,Introvert,0.03666667,0.07333332
21020,Introvert,0.013333334,0.026666641
21021,Introvert,0.0,0.0
21022,Extrovert,0.9799992,0.04000163
21023,Introvert,0.0,0.0
21024,Introvert,0.01,0.01999998
21025,Introvert,0.0,0.0
21026,Introvert,0.0,0.0
21027,Introvert,0.0,0.0
21028,Introvert,0.0,0.0
21029,Introvert,0.0,0.0
21030,Extrovert,0.99999917,1.66893e-06
21031,Extrovert,0.99999917,1.66893e-06
21032,Extrovert,0.99999917,1.66893e-06
21033,Introvert,0.0,0.0
21034,Extrovert,0.9599992,0.08000159
21035,Extrovert,0.9899992,0.02000165
21036,Introvert,0.0,0.0
21037,Introvert,0.0033333334,0.0066666603
21038,Introvert,0.0,0.0
21039,Introvert,0.0,0.0
21040,Introvert,0.0,0.0
21041,Extrovert,0.9799992,0.04000163
21042,Introvert,0.0,0.0
21043,Introvert,0.03666667,0.07333332
21044,Introvert,0.0,0.0
21045,Extrovert,0.9933325,0.01333499
21046,Introvert,0.0,0.0
21047,Introvert,0.0,0.0
21048,Introvert,0.0,0.0
21049,Introvert,0.0,0.0
21050,Introvert,0.0,0.0
21051,Extrovert,0.9699992,0.06000161
21052,Introvert,0.0,0.0
21053,Introvert,0.0,0.0
21054,Introvert,0.0,0.0
21055,Introvert,0.0,0.0
21056,Extrovert,0.9899992,0.02000165
21057,Introvert,0.0,0.0
21058,Extrovert,0.99999917,1.66893e-06
21059,Introvert,0.0,0.0
21060,Extrovert,0.99999917,1.66893e-06
21061,Introvert,0.0,0.0
21062,Extrovert,0.9799992,0.04000163
21063,Introvert,0.0,0.0
21064,Introvert,0.033333335,0.06666666
21065,Introvert,0.0,0.0
21066,Extrovert,0.9733325,0.05333495
21067,Introvert,0.0,0.0
21068,Extrovert,0.9899992,0.02000165
21069,Introvert,0.05333334,0.106666684
21070,Introvert,0.0,0.0
21071,Introvert,0.0,0.0
21072,Extrovert,0.99999917,1.66893e-06
21073,Extrovert,0.9566659,0.08666825
21074,Introvert,0.0033333334,0.0066666603
21075,Introvert,0.01,0.01999998
21076,Introvert,0.0,0.0
21077,Extrovert,0.99666584,0.0066683292
21078,Introvert,0.0,0.0
21079,Introvert,0.0,0.0
21080,Introvert,0.0,0.0
21081,Introvert,0.0,0.0
21082,Introvert,0.0,0.0
21083,Introvert,0.0,0.0
21084,Introvert,0.006666667,0.013333321
21085,Introvert,0.0,0.0
21086,Introvert,0.0033333334,0.0066666603
21087,Introvert,0.0,0.0
21088,Extrovert,0.99999917,1.66893e-06
21089,Introvert,0.0,0.0
21090,Introvert,0.0033333334,0.0066666603
21091,Introvert,0.0,0.0
21092,Introvert,0.0033333334,0.0066666603
21093,Introvert,0.0033333334,0.0066666603
21094,Extrovert,0.96666586,0.06666827
21095,Introvert,0.0033333334,0.0066666603
21096,Introvert,0.0,0.0
21097,Extrovert,0.9899992,0.02000165
21098,Introvert,0.0033333334,0.0066666603
21099,Introvert,0.013333334,0.026666641
21100,Introvert,0.0,0.0
21101,Introvert,0.0,0.0
21102,Introvert,0.0033333334,0.0066666603
21103,Extrovert,0.8899993,0.22000146
21104,Extrovert,0.99999917,1.66893e-06
21105,Introvert,0.006666667,0.013333321
21106,Extrovert,0.99666584,0.0066683292
21107,Introvert,0.0,0.0
21108,Introvert,0.06666667,0.13333333
21109,Introvert,0.0,0.0
21110,Introvert,0.013333334,0.026666641
21111,Introvert,0.0,0.0
21112,Introvert,0.020000001,0.04000002
21113,Extrovert,0.9499992,0.10000157
21114,Extrovert,0.99999917,1.66893e-06
21115,Introvert,0.0033333334,0.0066666603
21116,Extrovert,0.9899992,0.02000165
21117,Introvert,0.0,0.0
21118,Introvert,0.0,0.0
21119,Extrovert,0.99999917,1.66893e-06
21120,Introvert,0.006666667,0.013333321
21121,Introvert,0.006666667,0.013333321
21122,Introvert,0.0,0.0
21123,Extrovert,0.99999917,1.66893e-06
21124,Introvert,0.0,0.0
21125,Introvert,0.006666667,0.013333321
21126,Introvert,0.0,0.0
21127,Introvert,0.0,0.0
21128,Introvert,0.07333333,0.14666665
21129,Introvert,0.0,0.0
21130,Introvert,0.0,0.0
21131,Introvert,0.030000003,0.060000002
21132,Introvert,0.0,0.0
21133,Introvert,0.0,0.0
21134,Introvert,0.033333335,0.06666666
21135,Extrovert,0.9933325,0.01333499
21136,Extrovert,0.99999917,1.66893e-06
21137,Extrovert,0.9799992,0.04000163
21138,Introvert,0.18333323,0.36666644
21139,Extrovert,0.99999917,1.66893e-06
21140,Introvert,0.006666667,0.013333321
21141,Introvert,0.0,0.0
21142,Extrovert,0.9833325,0.03333497
21143,Extrovert,0.99666584,0.0066683292
21144,Extrovert,0.9499992,0.10000157
21145,Introvert,0.006666667,0.013333321
21146,Introvert,0.006666667,0.013333321
21147,Introvert,0.0,0.0
21148,Introvert,0.0,0.0
21149,Introvert,0.0,0.0
21150,Extrovert,0.99999917,1.66893e-06
21151,Introvert,0.0,0.0
21152,Introvert,0.0,0.0
21153,Introvert,0.0,0.0
21154,Introvert,0.0,0.0
21155,Extrovert,0.97666585,0.04666829
21156,Extrovert,0.83333266,0.33333468
21157,Introvert,0.0,0.0
21158,Extrovert,0.99999917,1.66893e-06
21159,Introvert,0.0,0.0
21160,Extrovert,0.99666584,0.0066683292
21161,Extrovert,0.98666584,0.02666831
21162,Extrovert,0.99999917,1.66893e-06
21163,Introvert,0.0,0.0
21164,Introvert,0.09666664,0.19333327
21165,Introvert,0.0,0.0
21166,Extrovert,0.99999917,1.66893e-06
21167,Introvert,0.016666668,0.03333336
21168,Extrovert,0.99999917,1.66893e-06
21169,Introvert,0.0,0.0
21170,Extrovert,0.99999917,1.66893e-06
21171,Introvert,0.0,0.0
21172,Extrovert,0.9799992,0.04000163
21173,Extrovert,0.99666584,0.0066683292
21174,Introvert,0.0,0.0
21175,Introvert,0.0,0.0
21176,Introvert,0.0,0.0
21177,Introvert,0.0033333334,0.0066666603
21178,Introvert,0.0,0.0
21179,Introvert,0.0,0.0
21180,Introvert,0.0,0.0
21181,Extrovert,0.9933325,0.01333499
21182,Introvert,0.0,0.0
21183,Introvert,0.0,0.0
21184,Extrovert,0.9499992,0.10000157
21185,Introvert,0.0033333334,0.0066666603
21186,Introvert,0.0,0.0
21187,Introvert,0.006666667,0.013333321
21188,Introvert,0.0,0.0
21189,Introvert,0.07333333,0.14666665
21190,Introvert,0.0,0.0
21191,Introvert,0.0,0.0
21192,Introvert,0.0,0.0
21193,Introvert,0.006666667,0.013333321
21194,Introvert,0.0,0.0
21195,Introvert,0.0033333334,0.0066666603
21196,Introvert,0.01,0.01999998
21197,Introvert,0.0,0.0
21198,Extrovert,0.99999917,1.66893e-06
21199,Introvert,0.0,0.0
21200,Extrovert,0.99999917,1.66893e-06
21201,Introvert,0.02666667,0.053333342
21202,Extrovert,0.99999917,1.66893e-06
21203,Introvert,0.0,0.0
21204,Introvert,0.0,0.0
21205,Introvert,0.01,0.01999998
21206,Extrovert,0.9899992,0.02000165
21207,Introvert,0.013333334,0.026666641
21208,Introvert,0.0,0.0
21209,Introvert,0.02666667,0.053333342
21210,Introvert,0.0,0.0
21211,Extrovert,0.99999917,1.66893e-06
21212,Introvert,0.0,0.0
21213,Introvert,0.013333334,0.026666641
21214,Introvert,0.0,0.0
21215,Introvert,0.0,0.0
21216,Extrovert,0.9933325,0.01333499
21217,Extrovert,0.99999917,1.66893e-06
21218,Introvert,0.0033333334,0.0066666603
21219,Introvert,0.0,0.0
21220,Introvert,0.0033333334,0.0066666603
21221,Introvert,0.013333334,0.026666641
21222,Introvert,0.0,0.0
21223,Extrovert,0.97666585,0.04666829
21224,Introvert,0.0,0.0
21225,Introvert,0.0,0.0
21226,Introvert,0.016666668,0.03333336
21227,Introvert,0.0,0.0
21228,Introvert,0.0,0.0
21229,Introvert,0.020000001,0.04000002
21230,Introvert,0.0,0.0
21231,Introvert,0.0,0.0
21232,Introvert,0.060000006,0.120000005
21233,Introvert,0.006666667,0.013333321
21234,Extrovert,0.99666584,0.0066683292
21235,Introvert,0.0033333334,0.0066666603
21236,Introvert,0.0,0.0
21237,Introvert,0.0033333334,0.0066666603
21238,Extrovert,0.99666584,0.0066683292
21239,Introvert,0.0,0.0
21240,Introvert,0.0,0.0
21241,Introvert,0.0033333334,0.0066666603
21242,Introvert,0.0,0.0
21243,Introvert,0.0,0.0
21244,Introvert,0.0,0.0
21245,Extrovert,0.99999917,1.66893e-06
21246,Introvert,0.0,0.0
21247,Extrovert,0.99666584,0.0066683292
21248,Introvert,0.07,0.13999999
21249,Extrovert,0.9799992,0.04000163
21250,Extrovert,0.99666584,0.0066683292
21251,Introvert,0.02666667,0.053333342
21252,Extrovert,0.9899992,0.02000165
21253,Introvert,0.01,0.01999998
21254,Introvert,0.0,0.0
21255,Introvert,0.0033333334,0.0066666603
21256,Introvert,0.040000003,0.07999998
21257,Introvert,0.0,0.0
21258,Introvert,0.0,0.0
21259,Introvert,0.0,0.0
21260,Introvert,0.0,0.0
21261,Introvert,0.0,0.0
21262,Introvert,0.006666667,0.013333321
21263,Extrovert,0.9733325,0.05333495
21264,Introvert,0.0,0.0
21265,Introvert,0.0,0.0
21266,Extrovert,0.99999917,1.66893e-06
21267,Introvert,0.0,0.0
21268,Extrovert,0.98666584,0.02666831
21269,Introvert,0.0,0.0
21270,Introvert,0.023333335,0.04666668
21271,Introvert,0.0,0.0
21272,Extrovert,0.9933325,0.01333499
21273,Extrovert,0.99999917,1.66893e-06
21274,Introvert,0.0,0.0
21275,Introvert,0.006666667,0.013333321
21276,Introvert,0.0,0.0
21277,Introvert,0.0,0.0
21278,Extrovert,0.98666584,0.02666831
21279,Extrovert,0.9933325,0.01333499
21280,Introvert,0.0,0.0
21281,Extrovert,0.9899992,0.02000165
21282,Introvert,0.0,0.0
21283,Introvert,0.0,0.0
21284,Extrovert,0.99999917,1.66893e-06
21285,Introvert,0.006666667,0.013333321
21286,Extrovert,0.98666584,0.02666831
21287,Introvert,0.0,0.0
21288,Introvert,0.0,0.0
21289,Introvert,0.0,0.0
21290,Introvert,0.0,0.0
21291,Extrovert,0.99999917,1.66893e-06
21292,Introvert,0.0,0.0
21293,Introvert,0.013333334,0.026666641
21294,Extrovert,0.846666,0.30666804
21295,Extrovert,0.99666584,0.0066683292
21296,Introvert,0.0,0.0
21297,Introvert,0.0,0.0
21298,Introvert,0.0,0.0
21299,Extrovert,0.9833325,0.03333497
21300,Introvert,0.0,0.0
21301,Introvert,0.0033333334,0.0066666603
21302,Introvert,0.0,0.0
21303,Introvert,0.0,0.0
21304,Introvert,0.0,0.0
21305,Introvert,0.016666668,0.03333336
21306,Introvert,0.013333334,0.026666641
21307,Introvert,0.0,0.0
21308,Extrovert,0.99666584,0.0066683292
21309,Introvert,0.0,0.0
21310,Introvert,0.0,0.0
21311,Extrovert,0.99999917,1.66893e-06
21312,Extrovert,0.99666584,0.0066683292
21313,Introvert,0.0,0.0
21314,Extrovert,0.9799992,0.04000163
21315,Introvert,0.0,0.0
21316,Introvert,0.0,0.0
21317,Extrovert,0.9833325,0.03333497
21318,Introvert,0.0,0.0
21319,Extrovert,0.99999917,1.66893e-06
21320,Introvert,0.0,0.0
21321,Introvert,0.013333334,0.026666641
21322,Extrovert,0.99666584,0.0066683292
21323,Introvert,0.0,0.0
21324,Introvert,0.0,0.0
21325,Extrovert,0.99666584,0.0066683292
21326,Introvert,0.0,0.0
21327,Introvert,0.0,0.0
21328,Introvert,0.0,0.0
21329,Introvert,0.0,0.0
21330,Extrovert,0.99666584,0.0066683292
21331,Introvert,0.0,0.0
21332,Introvert,0.0033333334,0.0066666603
21333,Extrovert,0.99666584,0.0066683292
21334,Introvert,0.0,0.0
21335,Introvert,0.0,0.0
21336,Introvert,0.0,0.0
21337,Extrovert,0.94333255,0.113334894
21338,Introvert,0.0,0.0
21339,Introvert,0.0,0.0
21340,Introvert,0.0,0.0
21341,Introvert,0.0,0.0
21342,Introvert,0.0,0.0
21343,Introvert,0.0033333334,0.0066666603
21344,Introvert,0.0,0.0
21345,Extrovert,0.9899992,0.02000165
21346,Extrovert,0.99999917,1.66893e-06
21347,Introvert,0.0,0.0
21348,Introvert,0.0,0.0
21349,Introvert,0.0,0.0
21350,Introvert,0.0,0.0
21351,Introvert,0.0,0.0
21352,Introvert,0.0,0.0
21353,Introvert,0.0,0.0
21354,Introvert,0.0,0.0
21355,Introvert,0.0,0.0
21356,Introvert,0.0,0.0
21357,Introvert,0.0,0.0
21358,Introvert,0.11999995,0.23999989
21359,Introvert,0.32666644,0.6533329
21360,Extrovert,0.9933325,0.01333499
21361,Introvert,0.0,0.0
21362,Extrovert,0.99666584,0.0066683292
21363,Introvert,0.0,0.0
21364,Introvert,0.030000003,0.060000002
21365,Introvert,0.0033333334,0.0066666603
21366,Extrovert,0.99666584,0.0066683292
21367,Introvert,0.0,0.0
21368,Introvert,0.0033333334,0.0066666603
21369,Introvert,0.0,0.0
21370,Introvert,0.0,0.0
21371,Extrovert,0.99999917,1.66893e-06
21372,Introvert,0.0,0.0
21373,Introvert,0.01,0.01999998
21374,Introvert,0.016666668,0.03333336
21375,Introvert,0.0,0.0
21376,Introvert,0.0,0.0
21377,Introvert,0.0,0.0
21378,Extrovert,0.99999917,1.66893e-06
21379,Introvert,0.0,0.0
21380,Introvert,0.0,0.0
21381,Introvert,0.006666667,0.013333321
21382,Introvert,0.0,0.0
21383,Introvert,0.013333334,0.026666641
21384,Introvert,0.0033333334,0.0066666603
21385,Introvert,0.0,0.0
21386,Introvert,0.35999975,0.7199995
21387,Introvert,0.0033333334,0.0066666603
21388,Introvert,0.0,0.0
21389,Extrovert,0.98666584,0.02666831
21390,Introvert,0.0,0.0
21391,Introvert,0.0,0.0
21392,Extrovert,0.98666584,0.02666831
21393,Introvert,0.006666667,0.013333321
21394,Introvert,0.0,0.0
21395,Introvert,0.0,0.0
21396,Introvert,0.0,0.0
21397,Introvert,0.0,0.0
21398,Extrovert,0.99999917,1.66893e-06
21399,Introvert,0.0,0.0
21400,Introvert,0.0,0.0
21401,Introvert,0.0,0.0
21402,Introvert,0.0,0.0
21403,Introvert,0.01,0.01999998
21404,Extrovert,0.9733325,0.05333495
21405,Introvert,0.0,0.0
21406,Introvert,0.006666667,0.013333321
21407,Introvert,0.3766664,0.7533328
21408,Introvert,0.0,0.0
21409,Introvert,0.0,0.0
21410,Introvert,0.0,0.0
21411,Introvert,0.0,0.0
21412,Extrovert,0.99666584,0.0066683292
21413,Introvert,0.016666668,0.03333336
21414,Introvert,0.0033333334,0.0066666603
21415,Introvert,0.01,0.01999998
21416,Introvert,0.0,0.0
21417,Extrovert,0.99666584,0.0066683292
21418,Introvert,0.0033333334,0.0066666603
21419,Introvert,0.0,0.0
21420,Introvert,0.0,0.0
21421,Extrovert,0.99999917,1.66893e-06
21422,Introvert,0.3099998,0.6199996
21423,Introvert,0.0,0.0
21424,Extrovert,0.9133326,0.17333484
21425,Introvert,0.0,0.0
21426,Introvert,0.0,0.0
21427,Extrovert,0.99666584,0.0066683292
21428,Extrovert,0.9166659,0.16666818
21429,Extrovert,0.9933325,0.01333499
21430,Introvert,0.0,0.0
21431,Introvert,0.013333334,0.026666641
